tavg,tmin,tmax,prcp,pres,city,year,month,tavg_norm,tmin_norm,tmax_norm,prcp_norm,pres_norm,fuzzy_prcp_label
27.8,24.2,32.1,61.0,1010.5,1,2005,1,0.736842105263158,0.5999999999999994,0.6129032258064518,0.03806377477736282,0.622641509433959,Low
27.9,24.8,31.8,65.0,1009.1,1,2005,1,0.7631578947368416,0.7714285714285712,0.5645161290322581,0.040936512496409075,0.35849056603773466,Low
27.8,24.1,32.2,339.0,1008.7,1,2005,1,0.736842105263158,0.5714285714285714,0.6290322580645166,0.23771904625107726,0.28301886792453074,Low
27.3,23.8,31.4,189.0,1009.7,1,2005,1,0.605263157894737,0.4857142857142855,0.4999999999999997,0.12999138178684286,0.47169811320755123,Low
27.7,24.2,31.7,105.0,1009.5,1,2005,1,0.7105263157894733,0.5999999999999994,0.5483870967741934,0.06966388968687158,0.4339622641509385,Low
27.5,24.0,31.8,224.0,1009.7,1,2005,1,0.6578947368421051,0.5428571428571425,0.5645161290322581,0.15512783682849754,0.47169811320755123,Low
27.0,24.0,30.5,363.0,1009.7,1,2005,1,0.5263157894736841,0.5428571428571425,0.35483870967741926,0.2549554725653548,0.47169811320755123,Low
26.5,23.8,30.2,251.0,1009.7,1,2005,1,0.3947368421052631,0.4857142857142855,0.3064516129032256,0.17451881643205974,0.47169811320755123,Low
26.5,23.5,30.3,591.0,1008.9,1,2005,1,0.3947368421052631,0.3999999999999996,0.32258064516129037,0.4187015225509911,0.32075471698112196,Medium
26.5,23.9,30.2,341.0,1009.3,1,2006,1,0.3947368421052631,0.5142857142857135,0.3064516129032256,0.2391554151106004,0.3962264150943259,Medium
26.9,24.2,31.1,106.0,1009.6,1,2006,1,0.49999999999999956,0.5999999999999994,0.4516129032258066,0.07038207411663315,0.4528301886792449,Low
27.1,23.9,31.5,45.0,1009.4,1,2006,1,0.5526315789473687,0.5142857142857135,0.5161290322580645,0.026572823901177822,0.4150943396226322,Low
27.1,24.0,31.2,307.0,1009.0,1,2006,1,0.5526315789473687,0.5428571428571425,0.4677419354838708,0.21473714449870726,0.3396226415094283,Medium
27.4,24.2,31.2,377.0,1009.7,1,2006,1,0.6315789473684206,0.5999999999999994,0.4677419354838708,0.26501005458201665,0.47169811320755123,Medium
27.2,24.1,31.0,121.0,1009.5,1,2006,1,0.5789473684210523,0.5714285714285714,0.4354838709677419,0.0811548405630566,0.4339622641509385,Low
27.7,24.3,31.5,260.0,1009.6,1,2006,1,0.7105263157894733,0.6285714285714283,0.5161290322580645,0.18098247629991382,0.4528301886792449,Low
27.3,23.8,31.6,367.0,1009.3,1,2006,1,0.605263157894737,0.4857142857142855,0.5322580645161292,0.257828210284401,0.3962264150943259,Medium
27.1,24.1,30.8,236.0,1010.1,1,2006,1,0.5526315789473687,0.5714285714285714,0.40322580645161293,0.1637460499856363,0.5471698113207552,Low
27.1,24.0,30.9,177.0,1010.9,1,2006,1,0.5526315789473687,0.5428571428571425,0.4193548387096771,0.1213731686297041,0.6981132075471629,Low
27.2,24.1,31.0,207.0,1009.4,1,2006,1,0.5789473684210523,0.5714285714285714,0.4354838709677419,0.14291870152255098,0.4150943396226322,Low
27.0,24.2,31.1,429.0,1009.1,1,2006,1,0.5263157894736841,0.5999999999999994,0.4516129032258066,0.3023556449296179,0.35849056603773466,Medium
26.5,23.8,30.4,352.0,1010.4,1,2007,1,0.3947368421052631,0.4857142857142855,0.33870967741935454,0.2470554438379776,0.6037735849056527,High
26.1,23.4,30.0,261.0,1010.7,1,2007,1,0.28947368421052666,0.3714285714285706,0.2741935483870967,0.18170066072967536,0.6603773584905717,High
27.1,24.1,31.1,107.0,1009.6,1,2007,1,0.5526315789473687,0.5714285714285714,0.4516129032258066,0.0711002585463947,0.4528301886792449,Low
27.4,24.3,31.3,212.0,1009.7,1,2007,1,0.6315789473684206,0.6285714285714283,0.48387096774193555,0.1465096236713588,0.47169811320755123,Low
27.8,24.5,31.7,114.0,1009.4,1,2007,1,0.736842105263158,0.6857142857142853,0.5483870967741934,0.07612754955472564,0.4150943396226322,Low
27.2,24.1,31.0,649.0,1007.9,1,2007,1,0.5789473684210523,0.5714285714285714,0.4354838709677419,0.4603562194771617,0.13207547169810147,Medium
27.4,23.7,31.5,426.0,1009.1,1,2007,1,0.6315789473684206,0.4571428571428565,0.5161290322580645,0.3002010916403332,0.35849056603773466,Medium
27.3,23.9,31.5,102.0,1009.1,1,2007,1,0.605263157894737,0.5142857142857135,0.5161290322580645,0.0675093363975869,0.35849056603773466,Low
27.2,23.9,30.9,166.0,1009.1,1,2007,1,0.5789473684210523,0.5142857142857135,0.4193548387096771,0.11347313990232691,0.35849056603773466,Low
27.2,24.0,31.0,173.0,1009.2,1,2007,1,0.5789473684210523,0.5428571428571425,0.4354838709677419,0.11850043091065784,0.377358490566041,Low
26.2,23.4,29.8,390.0,1009.2,1,2007,1,0.3157894736842103,0.3714285714285706,0.24193548387096778,0.27434645216891695,0.377358490566041,Medium
26.2,23.5,29.8,305.0,1008.0,1,2007,1,0.3157894736842103,0.3999999999999996,0.24193548387096778,0.21330077563918412,0.15094339622640782,Medium
26.0,23.1,30.0,160.0,1009.4,1,2008,1,0.26315789473684204,0.2857142857142857,0.2741935483870967,0.10916403332375753,0.4150943396226322,Medium
25.6,23.2,29.3,253.0,1009.6,1,2008,1,0.15789473684210562,0.31428571428571367,0.16129032258064518,0.17595518529158286,0.4528301886792449,Medium
26.0,23.2,29.7,287.0,1009.2,1,2008,1,0.26315789473684204,0.31428571428571367,0.22580645161290303,0.200373455903476,0.377358490566041,Medium
26.9,23.6,30.7,82.0,1008.5,1,2008,1,0.49999999999999956,0.42857142857142855,0.3870967741935482,0.053145647802355644,0.24528301886791806,Medium
27.1,23.5,31.2,103.0,1009.1,1,2008,1,0.5526315789473687,0.3999999999999996,0.4677419354838708,0.06822752082734845,0.35849056603773466,Low
26.8,23.5,31.1,302.0,1009.5,1,2008,1,0.4736842105263159,0.3999999999999996,0.4516129032258066,0.21114622234989944,0.4339622641509385,Medium
26.4,23.1,30.3,297.0,1009.4,1,2008,1,0.3684210526315785,0.2857142857142857,0.32258064516129037,0.2075553002010916,0.4150943396226322,Medium
26.6,23.3,30.7,322.0,1009.2,1,2008,1,0.4210526315789477,0.34285714285714264,0.3870967741935482,0.2255099109451307,0.377358490566041,Medium
26.8,23.6,30.8,265.0,1009.6,1,2008,1,0.4736842105263159,0.42857142857142855,0.40322580645161293,0.18457339844872162,0.4528301886792449,Medium
26.5,23.5,30.2,389.0,1009.8,1,2008,1,0.3947368421052631,0.3999999999999996,0.3064516129032256,0.2736282677391554,0.4905660377358361,High
26.7,23.7,30.8,214.0,1008.7,1,2008,1,0.4473684210526313,0.4571428571428565,0.40322580645161293,0.14794599253088192,0.28301886792453074,Medium
26.6,23.8,30.3,299.0,1008.4,1,2008,1,0.4210526315789477,0.4857142857142855,0.32258064516129037,0.20899166906061475,0.2264150943396117,Medium
25.6,23.2,29.0,928.0,1009.7,1,2009,1,0.15789473684210562,0.31428571428571367,0.11290322580645151,0.6607296753806378,0.47169811320755123,High
26.1,23.6,29.5,241.0,1009.1,1,2009,1,0.28947368421052666,0.42857142857142855,0.1935483870967741,0.16733697213444412,0.35849056603773466,Medium
26.6,23.5,30.5,198.0,1009.8,1,2009,1,0.4210526315789477,0.3999999999999996,0.35483870967741926,0.1364550416546969,0.4905660377358361,Low
27.6,24.3,31.3,263.0,1009.0,1,2009,1,0.6842105263157897,0.6285714285714283,0.48387096774193555,0.1831370295891985,0.3396226415094283,Low
27.7,24.1,32.0,66.0,1008.5,1,2009,1,0.7105263157894733,0.5714285714285714,0.596774193548387,0.04165469692617064,0.24528301886791806,Low
27.7,23.8,32.1,124.0,1009.4,1,2009,1,0.7105263157894733,0.4857142857142855,0.6129032258064518,0.08330939385234128,0.4150943396226322,Low
27.1,23.9,31.1,124.0,1009.5,1,2009,1,0.5526315789473687,0.5142857142857135,0.4516129032258066,0.08330939385234128,0.4339622641509385,Low
27.6,23.8,31.7,162.0,1009.0,1,2009,1,0.6842105263157897,0.4857142857142855,0.5483870967741934,0.11060040218328065,0.3396226415094283,Low
27.2,24.2,31.1,190.0,1009.2,1,2009,1,0.5789473684210523,0.5999999999999994,0.4516129032258066,0.13070956621660443,0.377358490566041,Low
26.9,23.8,31.2,262.0,1010.3,1,2009,1,0.49999999999999956,0.4857142857142855,0.4677419354838708,0.18241884515943693,0.5849056603773464,Low
26.8,23.7,30.7,249.0,1008.7,1,2009,1,0.4736842105263159,0.4571428571428565,0.3870967741935482,0.17308244757253663,0.28301886792453074,Medium
26.6,23.8,30.4,454.0,1010.1,1,2009,1,0.4210526315789477,0.4857142857142855,0.33870967741935454,0.32031025567365695,0.5471698113207552,High
26.1,23.5,29.8,273.0,1011.0,1,2010,1,0.28947368421052666,0.3999999999999996,0.24193548387096778,0.19031887388681412,0.7169811320754693,High
27.1,24.4,31.2,8.0,1010.8,1,2010,1,0.5526315789473687,0.6571428571428564,0.4677419354838708,0.0,0.6792452830188566,Low
27.5,24.6,31.7,45.0,1010.4,1,2010,1,0.6578947368421051,0.7142857142857143,0.5483870967741934,0.026572823901177822,0.6037735849056527,Low
27.8,24.5,31.8,160.0,1010.0,1,2010,1,0.736842105263158,0.6857142857142853,0.5645161290322581,0.10916403332375753,0.5283018867924488,Low
27.8,24.6,31.8,333.0,1008.2,1,2010,1,0.736842105263158,0.7142857142857143,0.5645161290322581,0.2334099396725079,0.1886792452830205,Low
27.2,24.2,30.9,210.0,1009.7,1,2010,1,0.5789473684210523,0.5999999999999994,0.4193548387096771,0.14507325481183567,0.47169811320755123,Low
25.6,23.6,30.7,407.0,1009.5,1,2010,1,0.15789473684210562,0.42857142857142855,0.3870967741935482,0.28655558747486354,0.4339622641509385,High
27.0,23.7,30.8,342.0,1009.5,1,2010,1,0.5263157894736841,0.4571428571428565,0.40322580645161293,0.23987359954036194,0.4339622641509385,Medium
26.7,23.6,30.5,405.0,1009.4,1,2010,1,0.4473684210526313,0.42857142857142855,0.35483870967741926,0.2851192186153404,0.4150943396226322,Medium
26.7,23.5,30.7,288.0,1008.7,1,2010,1,0.4473684210526313,0.3999999999999996,0.3870967741935482,0.20109164033323756,0.28301886792453074,Medium
26.6,23.4,30.6,338.0,1008.6,1,2010,1,0.4210526315789477,0.3714285714285706,0.37096774193548404,0.2370008618213157,0.2641509433962244,Medium
26.2,23.2,30.0,276.0,1007.2,1,2010,1,0.3157894736842103,0.31428571428571367,0.2741935483870967,0.1924734271760988,0.0,Medium
25.8,23.1,29.5,670.0,1008.2,1,2011,1,0.21052631578947384,0.2857142857142857,0.1935483870967741,0.4754380925021545,0.1886792452830205,Medium
25.6,23.0,29.5,309.0,1009.1,1,2011,1,0.15789473684210562,0.25714285714285673,0.1935483870967741,0.21617351335823037,0.35849056603773466,Medium
25.7,23.3,30.1,330.0,1008.9,1,2011,1,0.18421052631578924,0.34285714285714264,0.2903225806451614,0.2312553863832232,0.32075471698112196,Medium
26.6,23.8,30.4,175.0,1009.2,1,2011,1,0.4210526315789477,0.4857142857142855,0.33870967741935454,0.11993679977018097,0.377358490566041,Medium
27.0,24.0,31.3,226.0,1009.2,1,2011,1,0.5263157894736841,0.5428571428571425,0.48387096774193555,0.15656420568802068,0.377358490566041,Low
27.4,24.2,31.3,282.0,1008.6,1,2011,1,0.6315789473684206,0.5999999999999994,0.48387096774193555,0.1967825337546682,0.2641509433962244,Low
27.6,24.3,31.8,158.0,1008.5,1,2011,1,0.6842105263157897,0.6285714285714283,0.5645161290322581,0.1077276644642344,0.24528301886791806,Low
27.6,24.0,31.9,166.0,1008.8,1,2011,1,0.6842105263157897,0.5428571428571425,0.5806451612903223,0.11347313990232691,0.30188679245281563,Low
27.5,24.2,31.6,120.0,1009.7,1,2011,1,0.6578947368421051,0.5999999999999994,0.5322580645161292,0.08043665613329502,0.47169811320755123,Low
27.1,23.9,31.1,118.0,1008.9,1,2011,1,0.5526315789473687,0.5142857142857135,0.4516129032258066,0.0790002872737719,0.32075471698112196,Low
27.2,24.1,31.3,313.0,1008.1,1,2011,1,0.5789473684210523,0.5714285714285714,0.48387096774193555,0.21904625107727663,0.16981132075471414,Low
26.7,23.8,30.7,378.0,1008.0,1,2011,1,0.4473684210526313,0.4857142857142855,0.3870967741935482,0.2657282390117782,0.15094339622640782,Medium
26.5,23.7,30.9,281.0,1008.3,1,2012,1,0.3947368421052631,0.4571428571428565,0.4193548387096771,0.19606434932490663,0.2075471698113054,Medium
26.7,23.6,30.6,204.0,1008.4,1,2012,1,0.4473684210526313,0.42857142857142855,0.37096774193548404,0.1407641482332663,0.2264150943396117,Medium
26.7,23.7,30.5,316.0,1008.5,1,2012,1,0.4473684210526313,0.4571428571428565,0.35483870967741926,0.2212008043665613,0.24528301886791806,Medium
27.0,23.8,31.2,141.0,1009.7,1,2012,1,0.5263157894736841,0.4857142857142855,0.4677419354838708,0.09551852915828785,0.47169811320755123,Low
27.4,23.8,31.7,137.0,1008.8,1,2012,1,0.6315789473684206,0.4857142857142855,0.5483870967741934,0.09264579143924159,0.30188679245281563,Low
27.1,23.4,31.5,168.0,1009.1,1,2012,1,0.5526315789473687,0.3714285714285706,0.5161290322580645,0.11490950876185003,0.35849056603773466,Low
26.8,23.5,30.9,161.0,1009.0,1,2012,1,0.4736842105263159,0.3999999999999996,0.4193548387096771,0.1098822177535191,0.3396226415094283,Medium
27.5,23.8,31.8,171.0,1009.8,1,2012,1,0.6578947368421051,0.4857142857142855,0.5645161290322581,0.11706406205113472,0.4905660377358361,Low
27.7,24.0,32.0,81.0,1010.0,1,2012,1,0.7105263157894733,0.5428571428571425,0.596774193548387,0.05242746337259408,0.5283018867924488,Low
27.3,24.1,31.2,339.0,1009.4,1,2012,1,0.605263157894737,0.5714285714285714,0.4677419354838708,0.23771904625107726,0.4150943396226322,Medium
27.3,24.0,31.2,463.0,1009.1,1,2012,1,0.605263157894737,0.5428571428571425,0.4677419354838708,0.32677391554151103,0.35849056603773466,Medium
27.1,24.3,31.4,234.0,1008.3,1,2012,1,0.5526315789473687,0.6285714285714283,0.4999999999999997,0.1623096811261132,0.2075471698113054,Low
26.9,24.0,31.3,191.0,1010.0,1,2013,1,0.49999999999999956,0.5428571428571425,0.48387096774193555,0.13142775064636597,0.5283018867924488,Low
26.9,24.2,31.5,339.0,1008.7,1,2013,1,0.49999999999999956,0.5999999999999994,0.5161290322580645,0.23771904625107726,0.28301886792453074,Medium
27.5,24.4,31.9,132.0,1010.1,1,2013,1,0.6578947368421051,0.6571428571428564,0.5806451612903223,0.08905486929043378,0.5471698113207552,Low
27.6,24.4,31.8,197.0,1008.8,1,2013,1,0.6842105263157897,0.6571428571428564,0.5645161290322581,0.13573685722493536,0.30188679245281563,Low
28.0,24.5,31.9,208.0,1008.9,1,2013,1,0.7894736842105262,0.6857142857142853,0.5806451612903223,0.14363688595231255,0.32075471698112196,Low
27.8,24.3,32.0,102.0,1007.9,1,2013,1,0.736842105263158,0.6285714285714283,0.596774193548387,0.0675093363975869,0.13207547169810147,Low
26.9,23.5,31.0,168.0,1008.8,1,2013,1,0.49999999999999956,0.3999999999999996,0.4354838709677419,0.11490950876185003,0.30188679245281563,Low
27.0,23.6,31.0,223.0,1009.3,1,2013,1,0.5263157894736841,0.42857142857142855,0.4354838709677419,0.154409652398736,0.3962264150943259,Medium
26.8,23.5,30.7,318.0,1009.4,1,2013,1,0.4736842105263159,0.3999999999999996,0.3870967741935482,0.22263717322608445,0.4150943396226322,Medium
26.8,23.7,31.1,254.0,1010.3,1,2013,1,0.4736842105263159,0.4571428571428565,0.4516129032258066,0.17667336972134443,0.5849056603773464,Medium
27.4,24.2,31.2,260.0,1008.5,1,2013,1,0.6315789473684206,0.5999999999999994,0.4677419354838708,0.18098247629991382,0.24528301886791806,Low
27.1,24.4,30.8,694.0,1008.4,1,2013,1,0.5526315789473687,0.6571428571428564,0.40322580645161293,0.49267451881643204,0.2264150943396117,Medium
25.2,22.8,29.1,506.0,1011.1,1,2014,1,0.052631578947368224,0.1999999999999998,0.12903225806451626,0.3576558460212582,0.7358490566037756,High
26.2,22.8,30.7,29.0,1010.2,1,2014,1,0.3157894736842103,0.1999999999999998,0.3870967741935482,0.015081873024992818,0.5660377358490615,Low
26.7,23.4,31.3,126.0,1010.4,1,2014,1,0.4473684210526313,0.3714285714285706,0.48387096774193555,0.0847457627118644,0.6037735849056527,Low
27.2,24.2,31.3,97.0,1009.8,1,2014,1,0.5789473684210523,0.5999999999999994,0.48387096774193555,0.06391841424877909,0.4905660377358361,Low
26.9,24.0,31.5,248.0,1009.2,1,2014,1,0.49999999999999956,0.5428571428571425,0.5161290322580645,0.17236426314277506,0.377358490566041,Low
27.4,24.2,31.8,66.0,1008.3,1,2014,1,0.6315789473684206,0.5999999999999994,0.5645161290322581,0.04165469692617064,0.2075471698113054,Low
27.2,23.8,31.5,101.0,1009.3,1,2014,1,0.5789473684210523,0.4857142857142855,0.5161290322580645,0.06679115196782533,0.3962264150943259,Low
26.6,23.4,30.5,180.0,1010.1,1,2014,1,0.4210526315789477,0.3714285714285706,0.35483870967741926,0.1235277219189888,0.5471698113207552,Low
27.5,24.1,31.7,96.0,1010.2,1,2014,1,0.6578947368421051,0.5714285714285714,0.5483870967741934,0.06320022981901752,0.5660377358490615,Low
27.5,24.3,31.5,307.0,1010.2,1,2014,1,0.6578947368421051,0.6285714285714283,0.5161290322580645,0.21473714449870726,0.5660377358490615,Low
27.6,24.6,31.4,354.0,1009.6,1,2014,1,0.6842105263157897,0.7142857142857143,0.4999999999999997,0.2484918126975007,0.4528301886792449,Medium
27.0,23.8,30.9,261.0,1009.7,1,2014,1,0.5263157894736841,0.4857142857142855,0.4193548387096771,0.18170066072967536,0.47169811320755123,Low
26.1,23.3,29.8,651.2,1009.7,1,2015,1,0.28947368421052666,0.34285714285714264,0.24193548387096778,0.46193622522263716,0.47169811320755123,High
26.1,23.3,29.8,125.7,1009.7,1,2015,1,0.28947368421052666,0.34285714285714264,0.24193548387096778,0.08453030738293593,0.47169811320755123,Low
26.9,23.8,30.9,263.9,1009.7,1,2015,1,0.49999999999999956,0.4857142857142855,0.4193548387096771,0.1837833955759839,0.47169811320755123,Low
27.9,23.7,31.8,263.9,1009.7,1,2015,1,0.7631578947368416,0.4571428571428565,0.5645161290322581,0.1837833955759839,0.47169811320755123,Medium
28.0,23.7,32.1,99.8,1009.7,1,2015,1,0.7894736842105262,0.4571428571428565,0.6129032258064518,0.06592933065211146,0.47169811320755123,Low
28.0,24.6,31.8,259.7,1009.7,1,2015,1,0.7894736842105262,0.7142857142857143,0.5645161290322581,0.18076702097098532,0.47169811320755123,Medium
28.3,24.3,31.8,185.4,1009.7,1,2015,1,0.868421052631579,0.6285714285714283,0.5645161290322581,0.12740591783970123,0.47169811320755123,Low
27.5,24.1,31.8,199.2,1009.7,1,2015,1,0.6578947368421051,0.5714285714285714,0.5645161290322581,0.1373168629704108,0.47169811320755123,Low
28.0,23.7,31.9,165.2,1009.7,1,2015,1,0.7894736842105262,0.4571428571428565,0.5806451612903223,0.11289859235851765,0.47169811320755123,Low
27.9,24.6,32.1,143.0,1009.7,1,2015,1,0.7631578947368416,0.7142857142857143,0.6129032258064518,0.09695489801781097,0.47169811320755123,Low
27.5,23.7,31.8,309.0,1009.7,1,2015,1,0.6578947368421051,0.4571428571428565,0.5645161290322581,0.21617351335823037,0.47169811320755123,Medium
27.7,23.7,31.8,319.2,1009.7,1,2015,1,0.7105263157894733,0.4571428571428565,0.5645161290322581,0.2234989945417983,0.47169811320755123,Medium
27.9,25.1,31.8,69.6,1009.7,1,2016,1,0.7631578947368416,0.8571428571428571,0.5645161290322581,0.044240160873312256,0.47169811320755123,Low
27.8,25.2,31.7,81.6,1009.7,1,2016,1,0.736842105263158,0.8857142857142851,0.5483870967741934,0.05285837403045101,0.47169811320755123,Low
28.0,23.7,31.8,263.9,1009.7,1,2016,1,0.7894736842105262,0.4571428571428565,0.5645161290322581,0.1837833955759839,0.47169811320755123,Medium
28.7,25.5,32.4,165.5,1009.7,1,2016,1,0.9736842105263154,0.971428571428571,0.6612903225806449,0.11311404768744612,0.47169811320755123,Low
28.8,25.6,31.8,217.4,1009.7,1,2016,1,1.0,1.0,0.5645161290322581,0.15038781959207123,0.47169811320755123,Low
27.8,24.6,31.8,126.9,1009.7,1,2016,1,0.736842105263158,0.7142857142857143,0.5645161290322581,0.08539212869864982,0.47169811320755123,Low
27.4,24.2,31.2,238.1,1009.7,1,2016,1,0.6315789473684206,0.5999999999999994,0.4677419354838708,0.16525423728813557,0.47169811320755123,Low
27.8,24.1,31.7,203.5,1009.7,1,2016,1,0.736842105263158,0.5714285714285714,0.5483870967741934,0.14040505601838552,0.47169811320755123,Low
27.3,23.9,31.2,109.1,1009.7,1,2016,1,0.605263157894737,0.5142857142857135,0.4677419354838708,0.07260844584889399,0.47169811320755123,Low
27.3,24.1,31.1,278.5,1009.7,1,2016,1,0.605263157894737,0.5714285714285714,0.4516129032258066,0.1942688882505027,0.47169811320755123,Medium
27.5,24.5,31.3,277.3,1009.7,1,2016,1,0.6578947368421051,0.6857142857142853,0.48387096774193555,0.19340706693478885,0.47169811320755123,Medium
27.6,24.4,31.5,131.4,1009.7,1,2016,1,0.6842105263157897,0.6571428571428564,0.5161290322580645,0.08862395863257684,0.47169811320755123,Low
27.3,24.3,31.4,208.6,1009.7,1,2017,1,0.605263157894737,0.6285714285714283,0.4999999999999997,0.14406779661016947,0.47169811320755123,Low
26.7,23.7,30.6,204.6,1009.7,1,2017,1,0.4473684210526313,0.4571428571428565,0.37096774193548404,0.14119505889112322,0.47169811320755123,Low
27.0,23.9,31.0,186.1,1009.7,1,2017,1,0.5263157894736841,0.5142857142857135,0.4354838709677419,0.1279086469405343,0.47169811320755123,Low
27.9,24.7,31.7,120.0,1009.7,1,2017,1,0.7631578947368416,0.7428571428571422,0.5483870967741934,0.08043665613329502,0.47169811320755123,Low
28.4,25.0,32.1,338.7,1009.7,1,2017,1,0.8947368421052626,0.8285714285714282,0.6129032258064518,0.2375035909221488,0.47169811320755123,Medium
27.8,24.6,31.7,166.0,1009.7,1,2017,1,0.736842105263158,0.7142857142857143,0.5483870967741934,0.11347313990232691,0.47169811320755123,Low
28.0,24.4,31.8,128.3,1009.7,1,2017,1,0.7894736842105262,0.6571428571428564,0.5645161290322581,0.086397586900316,0.47169811320755123,Low
27.6,23.7,31.8,366.0,1009.7,1,2017,1,0.6842105263157897,0.4571428571428565,0.5645161290322581,0.25711002585463943,0.47169811320755123,Medium
27.5,24.3,31.1,224.7,1009.7,1,2017,1,0.6578947368421051,0.6285714285714283,0.4516129032258066,0.15563056592933064,0.47169811320755123,Low
27.1,23.7,31.8,406.0,1009.7,1,2017,1,0.5526315789473687,0.4571428571428565,0.5645161290322581,0.28583740304510197,0.47169811320755123,Medium
26.9,23.8,30.6,340.2,1009.7,1,2017,1,0.49999999999999956,0.4857142857142855,0.37096774193548404,0.23858086756679112,0.47169811320755123,Low
26.5,23.6,31.8,455.5,1009.7,1,2017,1,0.3947368421052631,0.42857142857142855,0.5645161290322581,0.3213875323182993,0.47169811320755123,High
26.3,23.4,30.1,483.9,1009.7,1,2018,1,0.34210526315789486,0.3714285714285706,0.2903225806451614,0.3417839701235277,0.47169811320755123,High
26.1,23.4,29.5,342.9,1009.7,1,2018,1,0.28947368421052666,0.3714285714285706,0.1935483870967741,0.24051996552714733,0.47169811320755123,High
26.9,23.7,31.0,218.1,1009.7,1,2018,1,0.49999999999999956,0.4571428571428565,0.4354838709677419,0.15089054869290433,0.47169811320755123,Low
27.5,24.0,31.5,248.2,1009.7,1,2018,1,0.6578947368421051,0.5428571428571425,0.5161290322580645,0.17250790002872735,0.47169811320755123,Low
27.4,24.3,31.1,234.5,1009.7,1,2018,1,0.6315789473684206,0.6285714285714283,0.4516129032258066,0.16266877334099394,0.47169811320755123,Low
27.8,24.3,31.9,206.0,1009.7,1,2018,1,0.736842105263158,0.6285714285714283,0.5806451612903223,0.1422005170927894,0.47169811320755123,Low
27.7,24.1,31.8,263.9,1009.7,1,2018,1,0.7105263157894733,0.5714285714285714,0.5645161290322581,0.1837833955759839,0.47169811320755123,Medium
27.8,24.2,31.8,326.4,1009.7,1,2018,1,0.736842105263158,0.5999999999999994,0.5645161290322581,0.22866992243608156,0.47169811320755123,Medium
27.2,23.8,31.3,263.9,1009.7,1,2018,1,0.5789473684210523,0.4857142857142855,0.48387096774193555,0.1837833955759839,0.47169811320755123,Medium
27.5,23.7,31.8,318.4,1009.7,1,2018,1,0.6578947368421051,0.4571428571428565,0.5645161290322581,0.22292444699798905,0.47169811320755123,Medium
27.6,24.3,31.6,172.9,1009.7,1,2018,1,0.6842105263157897,0.6285714285714283,0.5322580645161292,0.1184286124676817,0.47169811320755123,Low
27.2,24.2,31.3,407.4,1009.7,1,2018,1,0.5789473684210523,0.5999999999999994,0.48387096774193555,0.2868428612467681,0.47169811320755123,High
27.2,24.1,31.8,203.0,1010.1,1,2019,1,0.5789473684210523,0.5714285714285714,0.5645161290322581,0.14004596380350473,0.5471698113207552,Low
27.0,24.1,31.4,50.0,1011.4,1,2019,1,0.5263157894736841,0.5714285714285714,0.4999999999999997,0.030163746049985635,0.7924528301886732,Low
27.0,23.5,31.7,50.0,1010.7,1,2019,1,0.5263157894736841,0.3999999999999996,0.5483870967741934,0.030163746049985635,0.6603773584905717,Low
27.7,24.2,32.1,208.0,1009.9,1,2019,1,0.7105263157894733,0.5999999999999994,0.6129032258064518,0.14363688595231255,0.5094339622641424,Low
27.9,24.4,32.3,87.0,1010.1,1,2019,1,0.7631578947368416,0.6571428571428564,0.6451612903225802,0.056736569951163454,0.5471698113207552,Low
27.6,24.4,31.6,206.0,1009.7,1,2019,1,0.6842105263157897,0.6571428571428564,0.5322580645161292,0.1422005170927894,0.47169811320755123,Low
27.0,23.6,31.6,162.0,1010.1,1,2019,1,0.5263157894736841,0.42857142857142855,0.5322580645161292,0.11060040218328065,0.5471698113207552,Low
27.6,24.0,32.0,35.0,1009.8,1,2019,1,0.6842105263157897,0.5428571428571425,0.596774193548387,0.019390979603562192,0.4905660377358361,Low
27.9,23.9,32.2,65.0,1010.6,1,2019,1,0.7631578947368416,0.5142857142857135,0.6290322580645166,0.040936512496409075,0.6415094339622653,Low
27.2,23.9,31.2,337.0,1009.6,1,2019,1,0.5789473684210523,0.5142857142857135,0.4677419354838708,0.23628267739155415,0.4528301886792449,Medium
27.3,24.2,31.6,297.0,1009.6,1,2019,1,0.605263157894737,0.5999999999999994,0.5322580645161292,0.2075553002010916,0.4528301886792449,Medium
26.8,24.4,30.6,604.0,1009.9,1,2019,1,0.4736842105263159,0.6571428571428564,0.37096774193548404,0.4280379201378914,0.5094339622641424,High
27.3,24.5,31.8,162.0,1010.0,1,2020,1,0.605263157894737,0.6857142857142853,0.5645161290322581,0.11060040218328065,0.5283018867924488,Low
27.3,24.3,31.8,47.0,1011.0,1,2020,1,0.605263157894737,0.6285714285714283,0.5645161290322581,0.028009192760700945,0.7169811320754693,Low
27.5,24.6,31.4,211.0,1010.1,1,2020,1,0.6578947368421051,0.7142857142857143,0.4999999999999997,0.14579143924159724,0.5471698113207552,Low
28.1,24.8,32.3,263.0,1009.9,1,2020,1,0.8157894736842107,0.7714285714285712,0.6451612903225802,0.1831370295891985,0.5094339622641424,Low
28.3,25.2,32.6,327.0,1009.0,1,2020,1,0.868421052631579,0.8857142857142851,0.6935483870967744,0.2291008330939385,0.3396226415094283,Low
27.6,24.5,31.8,258.0,1009.2,1,2020,1,0.6842105263157897,0.6857142857142853,0.5645161290322581,0.17954610744039068,0.377358490566041,Low
